Time(s),Input,Output_Displacement
182.799999999994,-0.968,4.563
182.899999999994,-0.999,4.461
182.999999999994,-0.989,4.380
183.099999999994,-0.941,4.324
183.199999999994,-0.855,4.295
183.299999999994,-0.734,4.294
183.399999999994,-0.585,4.322
183.499999999994,-0.412,4.376
183.599999999994,-0.223,4.455
183.699999999994,-0.025,4.556
183.799999999994,0.174,4.675
183.899999999994,0.367,4.806
183.999999999994,0.544,4.946
184.099999999994,0.700,5.087
184.199999999994,0.828,5.225
184.299999999994,0.923,5.354
184.399999999994,0.981,5.469
184.499999999994,1.000,5.565
184.599999999994,0.979,5.639
184.699999999994,0.919,5.687
184.799999999994,0.823,5.708
184.899999999994,0.694,5.701
184.999999999994,0.537,5.665
185.099999999994,0.358,5.603
185.199999999994,0.166,5.518
185.299999999994,-0.034,5.411
185.399999999994,-0.232,5.288
185.499999999994,-0.420,5.154
185.599999999994,-0.592,5.013
185.699999999994,-0.740,4.872
185.799999999994,-0.859,4.736
185.899999999994,-0.944,4.611
185.999999999994,-0.991,4.501
186.099999999994,-0.998,4.411
186.199999999994,-0.966,4.344
186.299999999994,-0.895,4.304
186.399999999994,-0.788,4.291
186.499999999994,-0.650,4.307
186.599999999994,-0.486,4.350
186.699999999994,-0.303,4.419
186.799999999994,-0.108,4.512
186.899999999994,0.092,4.623
186.999999999994,0.288,4.750
187.099999999994,0.472,4.887
187.199999999994,0.638,5.028
187.299999999994,0.778,5.169
187.399999999994,0.888,5.302
187.499999999994,0.961,5.423
187.599999999994,0.997,5.528
187.699999999994,0.993,5.611
187.799999999994,0.949,5.670
187.899999999994,0.867,5.703
187.999999999994,0.751,5.707
188.099999999994,0.605,5.683
188.199999999994,0.435,5.632
188.299999999994,0.247,5.556
188.399999999994,0.050,5.458
188.499999999994,-0.150,5.341
188.599999999994,-0.343,5.211
188.699999999994,-0.523,5.072
188.799999999994,-0.682,4.930
188.899999999994,-0.814,4.792
188.999999999994,-0.913,4.661
189.099999999994,-0.976,4.544
189.199999999994,-1.000,4.445
189.299999999994,-0.984,4.369
189.399999999994,-0.929,4.317
189.499999999994,-0.837,4.293
189.599999999994,-0.711,4.297
189.699999999994,-0.557,4.329
189.799999999994,-0.381,4.388
189.899999999993,-0.190,4.471
189.999999999993,0.009,4.575
190.099999999993,0.207,4.696
190.199999999993,0.398,4.829
190.299999999993,0.572,4.969
190.399999999993,0.724,5.111
190.499999999993,0.846,5.248
190.599999999993,0.935,5.375
190.699999999993,0.987,5.487
190.799999999993,0.999,5.579
190.899999999993,0.972,5.649
190.999999999993,0.906,5.693
191.099999999993,0.803,5.709
191.199999999993,0.669,5.697
191.299999999993,0.508,5.657
191.399999999993,0.327,5.591
191.499999999993,0.132,5.501
191.599999999993,-0.067,5.391
191.699999999993,-0.264,5.266
191.799999999993,-0.450,5.130
191.899999999993,-0.619,4.989
191.999999999993,-0.763,4.849
192.099999999993,-0.876,4.714
192.199999999993,-0.954,4.591
192.299999999993,-0.995,4.484
192.399999999993,-0.995,4.398
192.499999999993,-0.956,4.335
192.599999999993,-0.879,4.300
192.699999999993,-0.767,4.292
192.799999999993,-0.624,4.312
192.899999999993,-0.457,4.360
192.999999999993,-0.271,4.433
193.099999999993,-0.074,4.529
193.199999999993,0.125,4.644
193.299999999993,0.320,4.773
193.399999999993,0.502,4.911
193.499999999993,0.664,5.052
193.599999999993,0.799,5.192
193.699999999993,0.903,5.323
193.799999999993,0.970,5.442
193.899999999993,0.999,5.544
193.999999999993,0.988,5.623
194.099999999993,0.938,5.678
194.199999999993,0.850,5.706
194.299999999993,0.728,5.705
194.399999999993,0.578,5.677
194.499999999993,0.404,5.621
194.599999999993,0.214,5.541
194.699999999993,0.016,5.439
194.799999999993,-0.183,5.320
194.899999999993,-0.375,5.188
194.999999999993,-0.551,5.048
195.099999999993,-0.706,4.907
195.199999999993,-0.833,4.769
195.299999999993,-0.926,4.640
195.399999999993,-0.983,4.526
195.499999999993,-1.000,4.431
195.599999999993,-0.977,4.358
195.699999999993,-0.916,4.311
195.799999999993,-0.818,4.292
195.899999999993,-0.687,4.300
195.999999999993,-0.529,4.337
196.099999999993,-0.350,4.400
196.199999999993,-0.157,4.487
196.299999999993,0.042,4.594
196.399999999993,0.240,4.718
196.499999999993,0.428,4.853
196.599999999993,0.599,4.993
196.699999999993,0.746,5.134
196.799999999993,0.864,5.270
196.899999999993,0.947,5.395
196.999999999993,0.992,5.504
197.099999999993,0.997,5.593
197.199999999993,0.963,5.658
197.299999999993,0.891,5.697
197.399999999993,0.783,5.709
197.499999999993,0.644,5.692
197.599999999993,0.479,5.647
197.699999999993,0.295,5.577
197.799999999993,0.099,5.484
197.899999999993,-0.101,5.371
197.999999999993,-0.296,5.244
198.099999999993,-0.480,5.107
198.199999999993,-0.645,4.965
198.299999999993,-0.784,4.825
198.399999999993,-0.892,4.692
198.499999999993,-0.964,4.572
198.599999999993,-0.998,4.468
198.699999999993,-0.992,4.385
198.799999999993,-0.946,4.328
198.899999999993,-0.863,4.296
198.999999999993,-0.745,4.293
199.099999999993,-0.598,4.318
199.199999999993,-0.427,4.371
199.299999999993,-0.238,4.448
199.399999999993,-0.041,4.547
199.499999999993,0.159,4.665
199.599999999993,0.352,4.795
199.699999999993,0.531,4.934
199.799999999993,0.688,5.076
199.899999999993,0.819,5.214
199.999999999993,0.917,5.344
200.099999999993,0.978,5.461
200.199999999993,1.000,5.559
200.299999999993,0.982,5.634
200.399999999993,0.925,5.684
200.499999999993,0.832,5.707
200.599999999993,0.705,5.702
200.699999999993,0.550,5.669
200.799999999993,0.373,5.609
200.899999999993,0.181,5.525
200.999999999993,-0.018,5.420
201.099999999993,-0.216,5.298
201.199999999993,-0.406,5.165
201.299999999993,-0.579,5.024
201.399999999993,-0.730,4.883
201.499999999993,-0.851,4.746
201.599999999993,-0.938,4.620
201.699999999993,-0.988,4.509
201.799999999993,-0.999,4.417
201.899999999993,-0.970,4.348
201.999999999993,-0.902,4.306
202.099999999993,-0.798,4.291
202.199999999993,-0.662,4.305
202.299999999993,-0.500,4.346
202.399999999993,-0.318,4.413
202.499999999993,-0.124,4.504
202.599999999993,0.076,4.614
202.699999999993,0.273,4.740
202.799999999993,0.458,4.876
202.899999999993,0.626,5.017
202.999999999993,0.768,5.158
203.099999999993,0.880,5.292
203.199999999993,0.957,5.414
203.299999999993,0.996,5.520
203.399999999993,0.994,5.606
203.499999999993,0.954,5.667
203.599999999993,0.875,5.701
203.699999999993,0.761,5.708
203.799999999993,0.617,5.686
203.899999999993,0.449,5.637
203.999999999993,0.262,5.563
204.099999999993,0.065,5.466
204.199999999993,-0.134,5.351
204.299999999993,-0.328,5.221
204.399999999993,-0.509,5.083
204.499999999993,-0.670,4.942
204.599999999993,-0.804,4.802
204.699999999993,-0.906,4.671
204.799999999993,-0.972,4.553
204.899999999993,-0.999,4.452
204.999999999993,-0.987,4.374
205.099999999993,-0.935,4.320
205.199999999993,-0.845,4.294
205.299999999993,-0.722,4.296
205.399999999993,-0.570,4.325
205.499999999993,-0.396,4.382
205.599999999993,-0.206,4.463
205.699999999993,-0.007,4.566
205.799999999993,0.192,4.686
205.899999999993,0.383,4.818
205.999999999993,0.559,4.958
206.099999999993,0.712,5.100
206.199999999993,0.838,5.237
206.299999999993,0.929,5.365
206.399999999993,0.984,5.478
206.499999999993,1.000,5.573
206.599999999993,0.975,5.644
206.699999999993,0.912,5.690
206.799999999993,0.813,5.709
206.899999999993,0.681,5.699
206.999999999993,0.522,5.661
207.099999999993,0.342,5.597
207.199999999993,0.148,5.509
207.299999999993,-0.051,5.401
207.399999999993,-0.249,5.277
207.499999999992,-0.436,5.141
207.599999999992,-0.606,5.000
207.699999999992,-0.752,4.860
207.799999999992,-0.868,4.724
207.899999999992,-0.949,4.600
207.999999999992,-0.993,4.492
208.099999999992,-0.997,4.404
208.199999999992,-0.961,4.339
208.299999999992,-0.887,4.301
208.399999999992,-0.777,4.291
208.499999999992,-0.637,4.310
208.599999999992,-0.471,4.355
208.699999999992,-0.286,4.427
208.799999999992,-0.090,4.521
208.899999999992,0.110,4.634
208.999999999992,0.305,4.762
209.099999999992,0.488,4.899
209.199999999992,0.652,5.041
209.299999999992,0.789,5.181
209.399999999992,0.896,5.313
209.499999999992,0.966,5.433
209.599999999992,0.998,5.536
209.699999999992,0.990,5.618
209.799999999992,0.943,5.674
209.899999999992,0.858,5.704
209.999999999992,0.739,5.706
210.099999999992,0.591,5.680
210.199999999992,0.419,5.627
210.299999999992,0.230,5.548
210.399999999992,0.032,5.448
210.499999999992,-0.167,5.330
210.599999999992,-0.360,5.199
210.699999999992,-0.538,5.059
210.799999999992,-0.695,4.918
210.899999999992,-0.824,4.780
210.999999999992,-0.920,4.650
211.099999999992,-0.980,4.535
211.199999999992,-1.000,4.438
211.299999999992,-0.981,4.363
211.399999999992,-0.922,4.314
211.499999999992,-0.827,4.292
211.599999999992,-0.699,4.299
211.699999999992,-0.543,4.333
211.799999999992,-0.365,4.394
211.899999999992,-0.173,4.479
211.999999999992,0.027,4.585
212.099999999992,0.225,4.707
212.199999999992,0.414,4.842
212.299999999992,0.586,4.982
212.399999999992,0.736,5.123
212.499999999992,0.856,5.259
212.599999999992,0.941,5.385
212.699999999992,0.990,5.496
