Time(s),Input(v),Output(v),Output(m)
53.6,5,10,2424.228
53.7,5,10,2430.198
53.8,5,10,2436.168
53.9,5,10,2442.139
54,5,10,2448.111
54.1,5,10,2454.084
54.2,5,10,2460.059
54.3,5,10,2466.034
54.4,5,10,2472.01
54.5,5,10,2477.987
54.6,5,10,2483.965
54.7,5,10,2489.944
54.8,5,10,2495.924
54.9,5,10,2501.904
55,5,10,2507.886
55.1,5,10,2513.869
55.2,5,10,2519.852
55.3,5,10,2525.837
55.4,5,10,2531.822
55.5,5,10,2537.808
55.6,5,10,2543.795
55.7,5,10,2549.783
55.8,5,10,2555.772
55.9,5,10,2561.761
56,5,10,2567.752
56.1,5,10,2573.743
56.2,5,10,2579.736
56.3,5,10,2585.729
56.4,5,10,2591.723
56.5,5,10,2597.717
56.6,5,10,2603.713
56.7,5,10,2609.709
56.8,5,10,2615.706
56.9,5,10,2621.704
57,5,10,2627.703
57.1,5,10,2633.703
57.2,5,10,2639.703
57.3,5,10,2645.704
57.4,5,10,2651.706
57.5,5,10,2657.709
57.6,5,10,2663.712
57.7,5,10,2669.716
57.8,5,10,2675.721
57.9,5,10,2681.727
58,5,10,2687.733
58.1,5,10,2693.741
58.2,5,10,2699.748
58.3,5,10,2705.757
58.4,5,10,2711.766
58.5,5,10,2717.777
58.6,5,10,2723.787
58.7,5,10,2729.799
58.8,5,10,2735.811
58.9,5,10,2741.824
59,5,10,2747.838
59.1,5,10,2753.852
59.2,5,10,2759.867
59.3,5,10,2765.883
59.4,5,10,2771.899
59.5,5,10,2777.916
59.6,5,10,2783.934
59.7,5,10,2789.952
59.8,5,10,2795.971
59.9,5,10,2801.99
60,5,10,2808.011
60.1,5,10,2814.032
60.2,5,10,2820.053
60.3,5,10,2826.075
60.4,5,10,2832.098
60.5,5,10,2838.122
60.6,5,10,2844.146
60.7,5,10,2850.171
60.8,5,10,2856.196
60.9,5,10,2862.222
61,5,10,2868.248
61.1,5,10,2874.275
61.2,5,10,2880.303
61.3,5,10,2886.331
61.4,5,10,2892.36
61.5,5,10,2898.39
61.6,5,10,2904.42
61.7,5,10,2910.45
61.8,5,10,2916.482
61.9,5,10,2922.513
62,5,10,2928.546
62.1,5,10,2934.579
62.2,5,10,2940.612
62.3,5,10,2946.646
62.4,5,10,2952.68
62.5,5,10,2958.716
62.6,5,10,2964.751
62.7,5,10,2970.787
62.8,5,10,2976.824
62.9,5,10,2982.861
63,5,10,2988.899
63.1,5,10,2994.937
63.2,5,10,3000.976
63.3,5,10,3007.015
63.4,5,10,3013.055
63.5,5,10,3019.095
63.6,5,10,3025.136
63.7,5,10,3031.177
63.8,5,10,3037.219
63.9,5,10,3043.262
64,5,10,3049.304
64.1,5,10,3055.348
64.2,5,10,3061.391
64.3,5,10,3067.436
64.4,5,10,3073.48
64.5,5,10,3079.526
64.6,5,10,3085.571
64.7,5,10,3091.617
64.8,5,10,3097.664
64.9,5,10,3103.711
65,5,10,3109.758
65.1,5,10,3115.806
65.2,5,10,3121.855
65.3,5,10,3127.904
65.4,5,10,3133.953
65.5,5,10,3140.003
65.6,5,10,3146.053
65.7,5,10,3152.103
65.8,5,10,3158.154
65.9,5,10,3164.206
66,5,10,3170.258
66.1,5,10,3176.31
66.2,5,10,3182.363
66.3,5,10,3188.416
66.4,5,10,3194.47
66.5,5,10,3200.523
66.6,5,10,3206.578
66.7,5,10,3212.633
66.8,5,10,3218.688
66.9,5,10,3224.743
67,5,10,3230.799
67.1,5,10,3236.856
67.2,5,10,3242.913
67.3,5,10,3248.97
67.4,5,10,3255.027
67.5,5,10,3261.085
67.6,5,10,3267.143
67.7,5,10,3273.202
67.8,5,10,3279.261
67.9,5,10,3285.321
68,5,10,3291.38
68.1,5,10,3297.441
68.2,5,10,3303.501
68.3,5,10,3309.562
68.4,5,10,3315.623
68.5,5,10,3321.685
68.6,5,10,3327.747
68.7,5,10,3333.809
68.8,5,10,3339.872
68.9,5,10,3345.935
69,5,10,3351.998
69.1,5,10,3358.062
69.2,5,10,3364.126
69.3,5,10,3370.19
69.4,5,10,3376.255
69.5,5,10,3382.32
69.6,5,10,3388.385
69.7,5,10,3394.451
69.8,5,10,3400.517
69.9,5,10,3406.583
70,5,10,3412.65
70.1,5,10,3418.717
70.2,5,10,3424.784
70.3,5,10,3430.852
70.4,5,10,3436.92
70.5,5,10,3442.988
70.6,5,10,3449.057
70.7,5,10,3455.126
70.8,5,10,3461.195
70.9,5,10,3467.264
71,5,10,3473.334
71.1,5,10,3479.404
71.2,5,10,3485.475
71.3,5,10,3491.545
71.4,5,10,3497.616
71.5,5,10,3503.687
71.6,5,10,3509.759
71.7,5,10,3515.831
71.8,5,10,3521.903
71.9,5,10,3527.975
72,5,10,3534.048
72.1,5,10,3540.121
72.2,5,10,3546.194
72.3,5,10,3552.267
72.4,5,10,3558.341
72.5,5,10,3564.415
72.6,5,10,3570.49
72.7,5,10,3576.564
72.8,5,10,3582.639
72.9,5,10,3588.714
73,5,10,3594.789
73.1,5,10,3600.865
73.2,5,10,3606.941
73.3,5,10,3613.017
73.4,5,10,3619.093
73.5,5,10,3625.17
73.6,5,10,3631.247
73.7,5,10,3637.324
73.8,5,10,3643.401
73.9,5,10,3649.479
74,5,10,3655.557
74.1,5,10,3661.635
74.2,5,10,3667.713
74.3,5,10,3673.792
74.4,5,10,3679.871
74.5,5,10,3685.95
74.6,5,10,3692.029
74.7,5,10,3698.108
74.8,5,10,3704.188
74.9,5,10,3710.268
75,5,10,3716.348
75.1,5,10,3722.429
75.2,5,10,3728.509
75.3,5,10,3734.59
75.4,5,10,3740.671
75.5,5,10,3746.753
75.6,5,10,3752.834
75.7,5,10,3758.916
75.8,5,10,3764.998
75.9,5,10,3771.08
76,5,10,3777.162
76.1,5,10,3783.245
76.2,5,10,3789.328
76.3,5,10,3795.411
76.4,5,10,3801.494
76.5,5,10,3807.577
76.6,5,10,3813.661
76.7,5,10,3819.745
76.8,5,10,3825.829
76.9,5,10,3831.913
77,5,10,3837.998
77.1,5,10,3844.082
77.2,5,10,3850.167
77.3,5,10,3856.252
77.4,5,10,3862.337
77.5,5,10,3868.423
77.6,5,10,3874.508
77.7,5,10,3880.594
77.8,5,10,3886.68
77.9,5,10,3892.766
78,5,10,3898.852
78.1,5,10,3904.939
78.2,5,10,3911.025
78.3,5,10,3917.112
78.4,5,10,3923.199
78.5,5,10,3929.286
78.6,5,10,3935.374
78.7,5,10,3941.461
78.8,5,10,3947.549
78.9,5,10,3953.637
79,5,10,3959.725
79.1,5,10,3965.813
79.2,5,10,3971.902
79.3,5,10,3977.99
79.4,5,10,3984.079
79.5,5,10,3990.168
79.6,5,10,3996.257
79.7,5,10,4002.346
79.8,5,10,4008.436
79.9,5,10,4014.525
80,5,10,4020.615
80.1,5,10,4026.705
80.2,5,10,4032.795
80.3,5,10,4038.885
80.4,5,10,4044.976
80.5,5,10,4051.066
80.6,5,10,4057.157
80.7,5,10,4063.248
80.8,5,10,4069.339
80.9,5,10,4075.43
81,5,10,4081.521
81.1,5,10,4087.612
81.2,5,10,4093.704
81.3,5,10,4099.796
81.4,5,10,4105.887
81.5,5,10,4111.979
81.6,5,10,4118.072
81.7,5,10,4124.164
