Time(s),Input(v),Output(v),Output(m)
227.599999999991,2.503,4.921,8.634
227.699999999991,2.503,4.921,8.634
227.799999999991,2.503,4.921,8.634
227.899999999991,2.503,4.921,8.634
227.999999999991,2.503,4.922,8.634
228.099999999991,2.493,4.922,8.635
228.199999999991,2.493,4.922,8.635
228.299999999991,2.503,4.922,8.635
228.399999999991,2.493,4.922,8.635
228.499999999991,2.503,4.922,8.635
228.599999999991,2.503,4.922,8.635
228.699999999991,2.493,4.922,8.635
228.799999999991,2.503,4.922,8.635
228.899999999991,2.503,4.922,8.635
228.999999999991,2.493,4.922,8.635
229.099999999991,2.493,4.922,8.635
229.199999999991,2.503,4.922,8.634
229.299999999991,2.503,4.921,8.634
229.399999999991,2.503,4.921,8.634
229.499999999991,2.503,4.921,8.634
229.599999999991,2.503,4.921,8.634
229.699999999991,2.503,4.921,8.634
229.799999999991,2.503,4.921,8.634
229.899999999991,2.503,4.921,8.634
229.999999999991,2.503,4.921,8.634
230.099999999991,2.503,4.921,8.634
230.199999999991,2.503,4.922,8.634
230.299999999991,2.503,4.922,8.635
230.399999999991,2.493,4.922,8.635
230.499999999991,2.503,4.922,8.635
230.599999999991,2.493,4.922,8.635
230.699999999991,2.503,4.922,8.635
230.799999999991,2.503,4.922,8.635
230.899999999991,2.503,4.922,8.636
230.999999999991,2.503,4.922,8.636
231.099999999991,2.503,4.923,8.636
231.199999999991,2.503,4.923,8.636
231.299999999991,2.503,4.923,8.637
231.399999999991,2.493,4.923,8.637
231.499999999991,2.503,4.923,8.637
231.599999999991,2.512,4.923,8.638
231.699999999991,2.503,4.924,8.638
231.799999999991,2.503,4.924,8.639
231.899999999991,2.503,4.924,8.639
231.999999999991,2.503,4.925,8.640
232.099999999991,2.503,4.925,8.641
232.199999999991,2.503,4.926,8.641
232.299999999991,2.503,4.926,8.642
232.399999999991,2.493,4.926,8.643
232.499999999991,2.503,4.927,8.643
232.599999999991,2.503,4.927,8.644
232.699999999991,2.503,4.928,8.645
232.799999999991,2.503,4.928,8.646
232.899999999991,2.503,4.928,8.646
232.999999999991,2.503,4.929,8.647
233.099999999991,2.503,4.929,8.648
233.199999999991,2.503,4.930,8.649
233.299999999991,2.503,4.931,8.650
233.399999999991,2.503,4.931,8.651
233.499999999991,2.503,4.932,8.652
233.599999999991,2.493,4.932,8.653
233.699999999991,2.493,4.933,8.654
233.799999999991,2.503,4.933,8.655
233.899999999991,2.503,4.934,8.656
233.999999999991,2.493,4.934,8.657
234.099999999991,2.503,4.935,8.657
234.199999999991,2.503,4.935,8.658
234.299999999991,2.503,4.936,8.659
234.399999999991,2.493,4.936,8.660
234.499999999991,2.493,4.937,8.661
234.599999999991,2.503,4.937,8.661
234.699999999991,2.503,4.937,8.662
234.799999999991,2.503,4.938,8.663
234.899999999991,2.503,4.938,8.663
234.999999999991,2.493,4.939,8.664
235.099999999991,2.503,4.939,8.665
235.199999999991,2.503,4.939,8.665
235.299999999991,2.493,4.940,8.666
235.399999999991,2.503,4.940,8.667
235.499999999991,2.493,4.940,8.667
235.599999999991,2.503,4.941,8.668
235.699999999991,2.503,4.941,8.668
235.799999999991,2.503,4.941,8.669
235.899999999991,2.503,4.942,8.670
235.999999999991,2.503,4.942,8.670
236.099999999991,2.503,4.943,8.671
236.199999999991,2.493,4.943,8.672
236.299999999991,2.503,4.943,8.672
236.399999999991,2.503,4.944,8.673
236.499999999991,2.503,4.944,8.674
236.599999999991,2.503,4.944,8.675
236.699999999991,2.503,4.945,8.675
236.799999999991,2.503,4.945,8.676
236.899999999991,2.493,4.946,8.677
236.999999999991,2.503,4.946,8.678
237.099999999991,2.503,4.947,8.678
237.199999999991,2.493,4.947,8.679
237.299999999991,2.493,4.948,8.680
237.399999999991,2.493,4.948,8.681
237.499999999991,2.493,4.948,8.681
237.599999999991,2.503,4.948,8.681
237.699999999991,2.503,4.948,8.682
237.799999999991,2.503,4.949,8.682
237.899999999991,2.503,4.949,8.682
237.999999999991,2.493,4.949,8.683
238.099999999991,2.503,4.949,8.683
238.199999999991,2.503,4.950,8.684
238.299999999991,2.503,4.950,8.684
238.399999999991,2.493,4.950,8.684
238.499999999991,2.503,4.950,8.685
238.599999999991,2.503,4.951,8.685
238.699999999991,2.503,4.951,8.686
238.799999999991,2.503,4.951,8.686
238.899999999991,2.503,4.951,8.686
238.999999999991,2.503,4.952,8.687
239.099999999991,2.503,4.952,8.688
239.199999999991,2.493,4.952,8.688
239.299999999991,2.503,4.953,8.689
239.399999999991,2.503,4.953,8.689
239.499999999991,2.493,4.953,8.690
239.599999999991,2.503,4.953,8.690
239.699999999991,2.503,4.954,8.691
239.799999999991,2.503,4.954,8.691
239.899999999991,2.503,4.954,8.692
239.999999999991,2.503,4.955,8.692
240.099999999991,2.503,4.955,8.693
240.199999999991,2.503,4.955,8.694
240.299999999991,2.493,4.956,8.694
240.399999999991,2.503,4.956,8.695
240.499999999991,2.503,4.957,8.696
240.599999999991,2.503,4.957,8.696
240.699999999991,2.503,4.957,8.697
240.799999999991,2.503,4.958,8.698
240.899999999991,2.493,4.958,8.699
240.999999999991,2.503,4.959,8.699
241.099999999991,2.503,4.959,8.700
241.199999999991,2.503,4.959,8.701
241.299999999991,2.503,4.960,8.702
241.399999999991,2.493,4.960,8.702
241.499999999991,2.503,4.961,8.703
241.599999999991,2.503,4.961,8.704
241.699999999991,2.493,4.962,8.705
241.799999999991,2.503,4.962,8.705
241.899999999991,2.503,4.962,8.706
241.999999999991,2.503,4.963,8.707
242.099999999991,2.503,4.963,8.707
242.199999999991,2.503,4.964,8.708
242.299999999991,2.493,4.964,8.709
242.399999999991,2.503,4.965,8.710
242.499999999991,2.493,4.965,8.710
242.599999999991,2.493,4.965,8.711
242.69999999999,2.493,4.966,8.712
242.79999999999,2.503,4.966,8.712
242.89999999999,2.503,4.966,8.712
242.99999999999,2.503,4.966,8.713
243.09999999999,2.503,4.967,8.713
243.19999999999,2.503,4.967,8.714
243.29999999999,2.503,4.967,8.714
243.39999999999,2.493,4.968,8.715
243.49999999999,2.503,4.968,8.715
243.59999999999,2.503,4.968,8.716
243.69999999999,2.503,4.968,8.717
243.79999999999,2.503,4.969,8.717
243.89999999999,2.503,4.969,8.718
243.99999999999,2.503,4.970,8.719
244.09999999999,2.503,4.970,8.719
244.19999999999,2.503,4.970,8.720
244.29999999999,2.503,4.971,8.721
244.39999999999,2.493,4.971,8.722
244.49999999999,2.503,4.972,8.722
244.59999999999,2.493,4.972,8.723
244.69999999999,2.503,4.973,8.724
244.79999999999,2.503,4.973,8.724
244.89999999999,2.503,4.973,8.725
244.99999999999,2.503,4.974,8.726
245.09999999999,2.503,4.974,8.727
245.19999999999,2.503,4.975,8.727
245.29999999999,2.493,4.975,8.728
245.39999999999,2.512,4.976,8.729
245.49999999999,2.493,4.976,8.730
245.59999999999,2.503,4.977,8.731
245.69999999999,2.503,4.977,8.732
245.79999999999,2.503,4.977,8.732
245.89999999999,2.503,4.978,8.733
245.99999999999,2.503,4.979,8.734
246.09999999999,2.503,4.979,8.735
246.19999999999,2.503,4.980,8.736
246.29999999999,2.493,4.980,8.737
246.39999999999,2.503,4.981,8.738
246.49999999999,2.493,4.981,8.739
246.59999999999,2.493,4.982,8.740
246.69999999999,2.503,4.982,8.741
246.79999999999,2.503,4.983,8.742
246.89999999999,2.503,4.983,8.742
246.99999999999,2.493,4.984,8.743
247.09999999999,2.503,4.984,8.744
247.19999999999,2.503,4.984,8.745
247.29999999999,2.493,4.985,8.745
247.39999999999,2.503,4.985,8.746
247.49999999999,2.503,4.986,8.747
247.59999999999,2.503,4.986,8.748
247.69999999999,2.503,4.987,8.748
247.79999999999,2.493,4.987,8.749
247.89999999999,2.503,4.987,8.750
247.99999999999,2.503,4.988,8.751
248.09999999999,2.503,4.988,8.751
248.19999999999,2.503,4.989,8.752
248.29999999999,2.503,4.989,8.753
248.39999999999,2.503,4.990,8.754
248.49999999999,2.503,4.990,8.755
248.59999999999,2.503,4.991,8.756
248.69999999999,2.503,4.991,8.757
248.79999999999,2.503,4.992,8.758
248.89999999999,2.493,4.992,8.759
248.99999999999,2.493,4.993,8.760
249.09999999999,2.503,4.993,8.760
249.19999999999,2.493,4.994,8.761
249.29999999999,2.503,4.994,8.762
249.39999999999,2.503,4.995,8.763
249.49999999999,2.493,4.995,8.764
249.59999999999,2.503,4.996,8.764
249.69999999999,2.503,4.996,8.765
249.79999999999,2.493,4.996,8.766
249.89999999999,2.493,4.997,8.766
249.99999999999,2.503,4.997,8.767
250.09999999999,2.503,4.997,8.767
250.19999999999,2.493,4.998,8.768
250.29999999999,2.503,4.998,8.768
250.39999999999,2.503,4.998,8.769
250.49999999999,2.503,4.998,8.769
250.59999999999,2.503,4.999,8.770
250.69999999999,2.503,4.999,8.770
250.79999999999,2.503,4.999,8.771
250.89999999999,2.503,5.000,8.772
250.99999999999,2.503,5.000,8.772
251.09999999999,2.503,5.001,8.773
251.19999999999,2.503,5.001,8.774
251.29999999999,2.503,5.002,8.775
251.39999999999,2.493,5.002,8.776
251.49999999999,2.493,5.003,8.776
251.59999999999,2.493,5.003,8.777
251.69999999999,2.503,5.003,8.778
251.79999999999,2.493,5.004,8.778
251.89999999999,2.493,5.004,8.778
251.99999999999,2.503,5.004,8.779
252.09999999999,2.503,5.004,8.779
252.19999999999,2.503,5.004,8.779
252.29999999999,2.493,5.005,8.780
252.39999999999,2.503,5.005,8.780
252.49999999999,2.503,5.005,8.780
252.59999999999,2.493,5.005,8.781
252.69999999999,2.503,5.005,8.781
252.79999999999,2.503,5.005,8.781
252.89999999999,2.503,5.006,8.782
252.99999999999,2.503,5.006,8.782
253.09999999999,2.493,5.006,8.782
253.19999999999,2.503,5.006,8.783
253.29999999999,2.503,5.006,8.783
253.39999999999,2.503,5.007,8.783
253.49999999999,2.503,5.007,8.784
253.59999999999,2.493,5.007,8.784
253.69999999999,2.503,5.007,8.784
253.79999999999,2.503,5.007,8.785
253.89999999999,2.503,5.008,8.785
253.99999999999,2.503,5.008,8.786
254.09999999999,2.493,5.008,8.786
254.19999999999,2.503,5.008,8.787
254.29999999999,2.503,5.009,8.787
254.39999999999,2.493,5.009,8.787
254.49999999999,2.493,5.009,8.788
254.59999999999,2.503,5.009,8.788
254.69999999999,2.503,5.009,8.788
254.79999999999,2.503,5.009,8.788
254.89999999999,2.503,5.010,8.789
254.99999999999,2.493,5.010,8.789
255.09999999999,2.493,5.010,8.789
255.19999999999,2.503,5.010,8.789
255.29999999999,2.493,5.010,8.790
255.39999999999,2.493,5.010,8.790
255.49999999999,2.493,5.010,8.789
255.59999999999,2.503,5.010,8.789
255.69999999999,2.503,5.010,8.789
255.79999999999,2.503,5.010,8.789
255.89999999999,2.503,5.010,8.789
255.99999999999,2.503,5.010,8.789
256.09999999999,2.503,5.010,8.789
256.19999999999,2.503,5.010,8.789
256.29999999999,2.503,5.010,8.789
256.39999999999,2.503,5.010,8.789
256.49999999999,2.503,5.010,8.789
256.59999999999,2.503,5.010,8.789
256.69999999999,2.503,5.010,8.790
256.79999999999,2.503,5.010,8.790
256.89999999999,2.503,5.011,8.790
256.99999999999,2.503,5.011,8.791
257.09999999999,2.503,5.011,8.791
257.19999999999,2.493,5.011,8.792
257.29999999999,2.503,5.011,8.792
257.39999999999,2.493,5.012,8.792
257.49999999999,2.493,5.012,8.793
257.59999999999,2.503,5.012,8.793
257.69999999999,2.493,5.012,8.793
257.79999999999,2.493,5.012,8.793
257.89999999999,2.503,5.012,8.793
257.99999999999,2.503,5.012,8.793
258.09999999999,2.503,5.012,8.793
258.19999999999,2.493,5.012,8.793
258.29999999999,2.503,5.012,8.793
258.39999999999,2.503,5.012,8.793
258.49999999999,2.493,5.012,8.793
258.59999999999,2.503,5.012,8.793
258.69999999999,2.503,5.012,8.793
258.79999999999,2.503,5.012,8.793
258.89999999999,2.493,5.012,8.793
258.99999999999,2.503,5.012,8.793
259.09999999999,2.503,5.012,8.793
259.19999999999,2.503,5.012,8.793
259.29999999999,2.503,5.012,8.793
259.39999999999,2.493,5.012,8.793
259.499999999991,2.503,5.012,8.793
259.599999999991,2.493,5.012,8.793
259.699999999991,2.503,5.012,8.793
259.799999999991,2.503,5.012,8.793
259.899999999991,2.503,5.012,8.793
259.999999999991,2.503,5.012,8.793
260.099999999991,2.503,5.012,8.793
260.199999999991,2.493,5.012,8.793
260.299999999991,2.503,5.012,8.793
260.399999999991,2.493,5.012,8.793
260.499999999991,2.503,5.012,8.793
260.599999999991,2.493,5.012,8.793
260.699999999991,2.503,5.012,8.793
260.799999999991,2.503,5.012,8.793
260.899999999991,2.503,5.012,8.792
260.999999999991,2.503,5.012,8.792
261.099999999991,2.503,5.012,8.792
261.199999999991,2.493,5.012,8.792
261.299999999991,2.493,5.012,8.792
261.399999999991,2.493,5.012,8.792
261.499999999991,2.493,5.011,8.792
261.599999999991,2.503,5.011,8.791
261.699999999991,2.503,5.011,8.791
261.799999999991,2.503,5.011,8.791
261.899999999991,2.493,5.011,8.790
261.999999999991,2.503,5.010,8.790
262.099999999991,2.493,5.010,8.790
262.199999999991,2.493,5.010,8.789
262.299999999991,2.503,5.009,8.789
262.399999999991,2.503,5.009,8.788
262.499999999991,2.493,5.009,8.787
262.599999999991,2.503,5.009,8.787
262.699999999991,2.493,5.008,8.786
262.799999999991,2.493,5.008,8.786
262.899999999991,2.503,5.007,8.785
262.999999999991,2.493,5.007,8.784
263.099999999991,2.503,5.006,8.783
263.199999999991,2.493,5.006,8.782
263.299999999991,2.493,5.005,8.781
263.399999999991,2.493,5.005,8.780
263.499999999991,2.503,5.004,8.779
263.599999999991,2.503,5.003,8.778
263.699999999991,2.503,5.003,8.777
263.799999999991,2.503,5.002,8.776
263.899999999992,2.503,5.002,8.775
263.999999999992,2.493,5.001,8.774
264.099999999992,2.503,5.000,8.773
264.199999999992,2.503,5.000,8.772
264.299999999992,2.503,4.999,8.771
264.399999999992,2.503,4.999,8.770
264.499999999992,2.503,4.998,8.769
264.599999999992,2.503,4.998,8.768
264.699999999992,2.503,4.998,8.768
264.799999999992,2.503,4.997,8.767
264.899999999992,2.503,4.997,8.766
264.999999999992,2.503,4.996,8.766
265.099999999992,2.493,4.996,8.765
265.199999999992,2.503,4.996,8.764
265.299999999992,2.503,4.995,8.764
265.399999999992,2.493,4.995,8.763
265.499999999992,2.503,4.995,8.763
265.599999999992,2.503,4.994,8.762
265.699999999992,2.503,4.994,8.761
265.799999999992,2.503,4.994,8.761
265.899999999992,2.493,4.993,8.760
265.999999999992,2.493,4.993,8.760
266.099999999992,2.493,4.993,8.759
266.199999999992,2.503,4.992,8.758
266.299999999992,2.503,4.992,8.757
266.399999999992,2.512,4.991,8.757
266.499999999992,2.503,4.991,8.756
266.599999999992,2.493,4.991,8.755
266.699999999992,2.493,4.990,8.755
266.799999999992,2.503,4.990,8.754
266.899999999992,2.503,4.989,8.753
266.999999999992,2.503,4.989,8.753
267.099999999992,2.503,4.989,8.752
267.199999999992,2.503,4.988,8.752
267.299999999992,2.503,4.988,8.751
267.399999999992,2.493,4.988,8.751
267.499999999992,2.503,4.988,8.750
267.599999999992,2.503,4.987,8.750
267.699999999992,2.503,4.987,8.749
267.799999999992,2.503,4.987,8.749
267.899999999992,2.503,4.987,8.748
267.999999999992,2.503,4.986,8.748
268.099999999992,2.503,4.986,8.748
268.199999999992,2.503,4.986,8.748
268.299999999993,2.503,4.986,8.747
268.399999999993,2.493,4.986,8.747
268.499999999993,2.503,4.986,8.747
268.599999999993,2.503,4.986,8.747
268.699999999993,2.503,4.986,8.747
268.799999999993,2.493,4.986,8.747
268.899999999993,2.503,4.985,8.746
268.999999999993,2.503,4.985,8.746
269.099999999993,2.503,4.985,8.746
269.199999999993,2.503,4.985,8.746
269.299999999993,2.503,4.985,8.746
269.399999999993,2.503,4.985,8.746
269.499999999993,2.503,4.985,8.746
269.599999999993,2.503,4.985,8.746
269.699999999993,2.503,4.985,8.746
269.799999999993,2.503,4.985,8.746
269.899999999993,2.503,4.985,8.746
269.999999999993,2.503,4.986,8.747
270.099999999993,2.503,4.986,8.747
270.199999999993,2.493,4.986,8.747
270.299999999993,2.503,4.986,8.747
270.399999999993,2.503,4.986,8.748
270.499999999993,2.503,4.986,8.748
270.599999999993,2.503,4.986,8.748
270.699999999993,2.503,4.987,8.749
270.799999999993,2.503,4.987,8.749
270.899999999993,2.503,4.987,8.749
270.999999999993,2.503,4.987,8.750
271.099999999993,2.503,4.988,8.750
271.199999999993,2.503,4.988,8.751
271.299999999993,2.493,4.988,8.752
271.399999999993,2.493,4.989,8.752
271.499999999993,2.503,4.989,8.753
271.599999999993,2.503,4.989,8.753
271.699999999993,2.503,4.989,8.753
271.799999999993,2.493,4.990,8.754
271.899999999993,2.493,4.990,8.754
271.999999999993,2.503,4.990,8.754
272.099999999993,2.503,4.990,8.755
272.199999999993,2.503,4.990,8.755
272.299999999993,2.503,4.991,8.755
272.399999999993,2.503,4.991,8.756
272.499999999993,2.503,4.991,8.756
272.599999999993,2.493,4.991,8.757
272.699999999994,2.503,4.992,8.757
272.799999999994,2.493,4.992,8.757
272.899999999994,2.493,4.992,8.758
272.999999999994,2.503,4.992,8.758
273.099999999994,2.503,4.992,8.758
273.199999999994,2.503,4.992,8.758
273.299999999994,2.503,4.992,8.759
273.399999999994,2.503,4.993,8.759
273.499999999994,2.503,4.993,8.759
273.599999999994,2.503,4.993,8.760
273.699999999994,2.503,4.993,8.760
273.799999999994,2.503,4.994,8.761
273.899999999994,2.493,4.994,8.761
273.999999999994,2.503,4.994,8.761
274.099999999994,2.503,4.994,8.762
274.199999999994,2.503,4.995,8.762
274.299999999994,2.503,4.995,8.763
274.399999999994,2.503,4.995,8.763
274.499999999994,2.503,4.996,8.764
274.599999999994,2.503,4.996,8.765
274.699999999994,2.493,4.996,8.765
274.799999999994,2.503,4.997,8.766
274.899999999994,2.503,4.997,8.767
274.999999999994,2.503,4.997,8.767
275.099999999994,2.503,4.998,8.768
275.199999999994,2.503,4.998,8.769
275.299999999994,2.503,4.999,8.769
275.399999999994,2.503,4.999,8.770
275.499999999994,2.503,4.999,8.771
275.599999999994,2.503,5.000,8.772
275.699999999994,2.503,5.000,8.773
275.799999999994,2.493,5.001,8.774
275.899999999994,2.503,5.001,8.774
275.999999999994,2.503,5.002,8.775
276.099999999994,2.503,5.002,8.776
276.199999999994,2.493,5.003,8.777
276.299999999994,2.503,5.003,8.778
276.399999999994,2.503,5.004,8.779
276.499999999994,2.503,5.004,8.780
276.599999999994,2.503,5.005,8.781
276.699999999994,2.503,5.005,8.781
276.799999999994,2.503,5.006,8.782
276.899999999994,2.503,5.007,8.783
276.999999999994,2.503,5.007,8.785
277.099999999995,2.493,5.008,8.786
277.199999999995,2.503,5.008,8.787
277.299999999995,2.493,5.009,8.788
277.399999999995,2.503,5.009,8.788
277.499999999995,2.503,5.010,8.789
277.599999999995,2.503,5.010,8.790
277.699999999995,2.503,5.011,8.791
277.799999999995,2.503,5.012,8.792
277.899999999995,2.493,5.012,8.793
277.999999999995,2.503,5.013,8.794
278.099999999995,2.503,5.013,8.795
278.199999999995,2.493,5.014,8.796
278.299999999995,2.493,5.014,8.797
278.399999999995,2.493,5.015,8.798
278.499999999995,2.493,5.015,8.799
278.599999999995,2.503,5.015,8.799
278.699999999995,2.503,5.016,8.800
278.799999999995,2.503,5.016,8.800
278.899999999995,2.503,5.016,8.801
278.999999999995,2.493,5.017,8.801
279.099999999995,2.503,5.017,8.802
279.199999999995,2.493,5.017,8.803
279.299999999995,2.503,5.018,8.803
279.399999999995,2.493,5.018,8.803
279.499999999995,2.503,5.018,8.804
279.599999999995,2.503,5.018,8.804
279.699999999995,2.503,5.019,8.805
279.799999999995,2.503,5.019,8.805
279.899999999995,2.503,5.019,8.806
279.999999999995,2.493,5.020,8.806
280.099999999995,2.503,5.020,8.807
280.199999999995,2.493,5.020,8.807
280.299999999995,2.503,5.020,8.807
280.399999999995,2.493,5.020,8.808
280.499999999995,2.503,5.021,8.808
280.599999999995,2.493,5.021,8.808
280.699999999995,2.503,5.021,8.809
280.799999999995,2.503,5.021,8.809
280.899999999995,2.493,5.021,8.809
280.999999999995,2.503,5.021,8.809
281.099999999995,2.503,5.021,8.809
281.199999999995,2.503,5.021,8.810
281.299999999995,2.493,5.022,8.810
281.399999999995,2.503,5.022,8.810
281.499999999996,2.503,5.022,8.810
281.599999999996,2.503,5.022,8.810
281.699999999996,2.493,5.022,8.811
281.799999999996,2.503,5.022,8.811
281.899999999996,2.503,5.022,8.811
281.999999999996,2.503,5.022,8.811
282.099999999996,2.493,5.023,8.811
282.199999999996,2.503,5.023,8.812
282.299999999996,2.503,5.023,8.812
282.399999999996,2.503,5.023,8.812
282.499999999996,2.503,5.023,8.812
282.599999999996,2.503,5.023,8.813
282.699999999996,2.503,5.023,8.813
282.799999999996,2.503,5.024,8.813
282.899999999996,2.503,5.024,8.814
282.999999999996,2.503,5.024,8.814
283.099999999996,2.493,5.024,8.815
283.199999999996,2.503,5.025,8.815
283.299999999996,2.493,5.025,8.816
283.399999999996,2.503,5.025,8.816
283.499999999996,2.503,5.025,8.816
283.599999999996,2.503,5.026,8.817
283.699999999996,2.503,5.026,8.817
283.799999999996,2.493,5.026,8.818
283.899999999996,2.503,5.026,8.818
283.999999999996,2.493,5.026,8.818
284.099999999996,2.503,5.027,8.819
284.199999999996,2.503,5.027,8.819
284.299999999996,2.493,5.027,8.819
284.399999999996,2.503,5.027,8.820
284.499999999996,2.503,5.027,8.820
284.599999999996,2.503,5.027,8.820
284.699999999996,2.493,5.028,8.821
284.799999999996,2.503,5.028,8.821
284.899999999996,2.503,5.028,8.821
284.999999999996,2.493,5.028,8.821
285.099999999996,2.503,5.028,8.822
285.199999999996,2.503,5.028,8.822
285.299999999996,2.503,5.029,8.822
285.399999999996,2.493,5.029,8.822
285.499999999996,2.503,5.029,8.823
285.599999999996,2.503,5.029,8.823
285.699999999996,2.503,5.029,8.823
285.799999999996,2.503,5.029,8.823
285.899999999997,2.493,5.030,8.824
285.999999999997,2.503,5.030,8.824
286.099999999997,2.503,5.030,8.824
286.199999999997,2.493,5.030,8.825
286.299999999997,2.503,5.030,8.825
286.399999999997,2.493,5.030,8.825
286.499999999997,2.503,5.030,8.825
286.599999999997,2.503,5.030,8.825
286.699999999997,2.503,5.030,8.825
286.799999999997,2.503,5.031,8.826
286.899999999997,2.503,5.031,8.826
286.999999999997,2.493,5.031,8.826
287.099999999997,2.503,5.031,8.826
287.199999999997,2.503,5.031,8.827
287.299999999997,2.493,5.031,8.827
287.399999999997,2.493,5.031,8.827
287.499999999997,2.493,5.031,8.827
287.599999999997,2.503,5.031,8.827
287.699999999997,2.493,5.031,8.827
287.799999999997,2.503,5.031,8.827
287.899999999997,2.493,5.031,8.827
287.999999999997,2.503,5.031,8.826
288.099999999997,2.503,5.031,8.826
288.199999999997,2.503,5.031,8.826
288.299999999997,2.493,5.031,8.826
288.399999999997,2.503,5.031,8.826
288.499999999997,2.503,5.031,8.826
288.599999999997,2.493,5.031,8.825
288.699999999997,2.493,5.030,8.825
288.799999999997,2.503,5.030,8.825
288.899999999997,2.503,5.030,8.825
288.999999999997,2.503,5.030,8.824
289.099999999997,2.503,5.030,8.824
289.199999999997,2.503,5.030,8.824
289.299999999997,2.493,5.029,8.824
289.399999999997,2.503,5.029,8.823
289.499999999997,2.493,5.029,8.823
289.599999999997,2.503,5.029,8.823
289.699999999997,2.493,5.029,8.822
289.799999999997,2.503,5.029,8.822
289.899999999997,2.503,5.028,8.822
289.999999999997,2.503,5.028,8.821
290.099999999997,2.503,5.028,8.821
290.199999999997,2.503,5.028,8.821
290.299999999998,2.493,5.028,8.821
290.399999999998,2.503,5.028,8.820
290.499999999998,2.493,5.027,8.820
290.599999999998,2.503,5.027,8.820
290.699999999998,2.493,5.027,8.819
290.799999999998,2.503,5.027,8.819
290.899999999998,2.503,5.026,8.818
290.999999999998,2.493,5.026,8.818
291.099999999998,2.503,5.026,8.818
291.199999999998,2.493,5.026,8.817
291.299999999998,2.493,5.025,8.817
291.399999999998,2.503,5.025,8.816
291.499999999998,2.493,5.025,8.815
291.599999999998,2.503,5.024,8.814
291.699999999998,2.503,5.024,8.814
291.799999999998,2.503,5.023,8.813
291.899999999998,2.493,5.023,8.813
291.999999999998,2.493,5.023,8.812
292.099999999998,2.503,5.022,8.811
292.199999999998,2.503,5.022,8.810
292.299999999998,2.503,5.021,8.809
292.399999999998,2.503,5.021,8.809
292.499999999998,2.503,5.021,8.808
292.599999999998,2.503,5.020,8.808
292.699999999998,2.493,5.020,8.807
292.799999999998,2.503,5.020,8.806
292.899999999998,2.503,5.019,8.806
292.999999999998,2.503,5.019,8.805
293.099999999998,2.503,5.019,8.805
293.199999999998,2.493,5.018,8.804
293.299999999998,2.503,5.018,8.804
293.399999999998,2.503,5.018,8.803
293.499999999998,2.493,5.017,8.802
293.599999999998,2.503,5.017,8.802
293.699999999998,2.503,5.017,8.801
293.799999999998,2.503,5.016,8.801
293.899999999998,2.503,5.016,8.800
293.999999999998,2.503,5.016,8.800
294.099999999998,2.493,5.016,8.799
294.199999999998,2.493,5.015,8.799
294.299999999998,2.493,5.015,8.798
294.399999999998,2.493,5.015,8.798
294.499999999998,2.503,5.014,8.797
294.599999999998,2.503,5.014,8.796
294.699999999999,2.493,5.013,8.795
294.799999999999,2.503,5.013,8.794
294.899999999999,2.503,5.012,8.794
294.999999999999,2.493,5.012,8.793
295.099999999999,2.503,5.011,8.792
295.199999999999,2.493,5.011,8.791
295.299999999999,2.503,5.010,8.790
295.399999999999,2.493,5.010,8.789
295.499999999999,2.493,5.009,8.788
295.599999999999,2.493,5.009,8.787
295.699999999999,2.503,5.008,8.786
295.799999999999,2.503,5.007,8.785
295.899999999999,2.493,5.007,8.783
295.999999999999,2.503,5.006,8.782
296.099999999999,2.503,5.005,8.781
296.199999999999,2.503,5.004,8.780
296.299999999999,2.503,5.004,8.779
296.399999999999,2.493,5.003,8.778
296.499999999999,2.503,5.003,8.776
296.599999999999,2.503,5.002,8.775
296.699999999999,2.493,5.001,8.774
296.799999999999,2.503,5.001,8.773
296.899999999999,2.503,5.000,8.772
296.999999999999,2.493,4.999,8.771
297.099999999999,2.503,4.999,8.770
297.199999999999,2.503,4.998,8.768
297.299999999999,2.503,4.997,8.767
297.399999999999,2.503,4.997,8.766
297.499999999999,2.503,4.996,8.765
297.599999999999,2.503,4.996,8.764
297.699999999999,2.503,4.995,8.764
297.799999999999,2.503,4.995,8.763
297.899999999999,2.503,4.994,8.762
297.999999999999,2.503,4.994,8.761
298.099999999999,2.503,4.993,8.761
298.199999999999,2.503,4.993,8.760
298.299999999999,2.493,4.993,8.759
298.399999999999,2.493,4.992,8.759
298.499999999999,2.503,4.992,8.758
298.599999999999,2.503,4.991,8.757
298.699999999999,2.493,4.991,8.756
298.799999999999,2.493,4.991,8.755
298.899999999999,2.493,4.990,8.754
298.999999999999,2.503,4.989,8.753
299.1,2.503,4.989,8.752
299.2,2.503,4.988,8.751
299.3,2.493,4.988,8.750
299.4,2.503,4.987,8.749
299.5,2.503,4.987,8.748
299.6,2.493,4.986,8.747
299.7,2.503,4.985,8.746
299.8,2.493,4.985,8.745
299.9,2.503,4.984,8.744
300,2.493,4.984,8.743
300.1,2.493,4.983,8.742
300.2,2.503,4.982,8.741
300.3,2.503,4.982,8.739
300.4,2.493,4.981,8.738
300.5,2.503,4.980,8.737
300.6,2.503,4.979,8.736
300.7,2.503,4.979,8.735
300.8,2.503,4.978,8.733
300.9,2.493,4.977,8.732
301,2.503,4.977,8.731
301.1,2.493,4.976,8.730
301.2,2.503,4.975,8.729
301.3,2.503,4.975,8.727
301.4,2.503,4.974,8.726
